date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-11-22,710149317,1938363515,400368,33163,838104,104774446,0,0
2017-11-23,716294440,1852084426,340962,60032,826720,103553573,0,0
2017-11-24,710698673,1834984642,347039,70809,829163,101876497,0,0
2017-11-25,639078351,1649370141,258181,302711,575113,94886948,0,0
2017-11-26,711570995,1613891831,222750,15692,522981,91606164,0,0
2017-11-27,973015239,1846757809,348066,159930,814188,98700591,0,0
2017-11-28,902690245,1869654529,351469,51484,857694,99515391,0,0
2017-11-29,841309292,1955596553,341066,217166,932096,100514932,0,0
2017-11-30,977335288,1884996956,322471,149122,794213,98737842,0,0
2017-12-01,1059010589,1833829776,324629,37292,770720,97322155,0,0
2017-12-02,827774489,1636723292,221152,133340,578881,92333291,0,0
2017-12-03,656908950,1614174861,219467,32627,532591,91550527,0,0
2017-12-04,710723918,1863329447,377787,37979,829455,103030438,0,0
2017-12-05,707411667,1871717596,425997,19939,919895,105281429,0,0
2017-12-06,791508165,1844972552,378505,24536,783445,98291891,0,0
2017-12-07,1262585013,1888528515,313979,114634,804144,104381435,0,0
2017-12-08,1247580602,1901232665,298289,37584,809749,109508117,0,0
2017-12-09,1234600286,1711747323,229907,29875,551621,93400743,0,0
2017-12-10,824517842,1633470814,208771,24270,586938,93595683,0,0
2017-12-11,704063881,1927063292,307470,37005,795734,103871444,0,0
2017-12-12,1065677192,1959335299,310049,49066,809009,103557760,0,0
2017-12-13,1726593118,1984309740,326507,34390,964563,106251719,0,0
2017-12-14,1525940136,2013476268,332102,41113,969935,105165449,0,0
2017-12-15,1254139420,1977446865,311523,12002,786618,105796933,0,0
2017-12-16,1487018106,1716293478,243587,88666,642303,89224073,0,0
2017-12-17,827468744,1706575962,232615,11472,555855,91398928,0,0
2017-12-18,1495387561,1941076570,302083,27077,775642,100326788,0,0
2017-12-19,2041751546,2005297842,304221,29682,1037258,105618802,0,0
2017-12-20,820747433,2013828878,2440998,21492,1197779,90323958,0,0
2017-12-21,689989020,1977816740,4420711,20256,1323140,89134636,0,0
2017-12-22,686798703,1956930130,4509664,43057,1204875,87874127,0,0
