date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-11-08,1091811405,3108152203,622204,0,1511200,125710532,11087,39120
2017-11-09,1080621191,3083716376,632567,0,1605947,124237888,8802,43269
2017-11-10,1062354264,2946378669,573695,1,1541008,123450011,9063,47586
2017-11-11,958625249,2672697144,282511,0,1412857,108811171,8603,44106
2017-11-12,938666179,2704693828,270913,0,1407973,110811948,9252,40864
2017-11-13,1019331922,2848197377,593429,0,1497901,122138604,9648,39730
2017-11-14,1310155371,2756448103,490610,0,1486674,121727438,101420,43965
2017-11-15,987680504,2775231325,426923,0,1534917,122008795,8731,43365
2017-11-16,1001997528,2803178333,506690,0,1468176,117060078,36078,49321
2017-11-17,1003303952,2934663982,513935,0,1391786,114703611,16628,39704
2017-11-18,967152691,3061123108,340017,0,1182130,117107019,16072,42940
2017-11-19,957995181,3050820322,306650,0,1202891,125020310,14568,40594
2017-11-20,1075197015,3348060286,570348,0,1293312,150916148,17080,40562
2017-11-21,1087696326,3375552025,635907,0,1346010,130197978,15480,40792
2017-11-22,1092335789,3348781143,605699,0,1431085,129528671,14249,46639
2017-11-23,1097241352,3321986835,636829,0,1462373,129137237,5722,44106
2017-11-24,1036990043,3217908213,575673,0,1289700,118929548,4751,37855
2017-11-25,978180208,3030140270,326363,0,1190861,109282446,6553,40282
2017-11-26,984732121,3064009830,340726,0,1315051,107400166,5024,45451
2017-11-27,1042545892,3254881731,759272,0,1278748,112502027,6371,47300
2017-11-28,1066675412,3266693055,669694,0,1271233,119060462,14263,46319
2017-11-29,1071273705,3345106329,604559,0,1398084,118001036,8094,47473
2017-11-30,1075413531,3317929737,600529,0,1271465,118663254,7112,47889
2017-12-01,1043856575,3234183894,545512,0,1265458,117279218,8467,48143
2017-12-02,981269992,3044490167,324192,0,1308221,108113958,10157,43612
2017-12-03,994775595,3049357683,337638,0,1324882,109977880,14562,43579
2017-12-04,1060709091,3310329239,684321,0,1285881,112012895,19312,351182
2017-12-05,1078304206,3361641942,697176,0,1414837,119257352,20219,39722
2017-12-06,1064299194,3297877105,629371,0,1472542,124190545,17872,41969
2017-12-07,1094655664,3422955455,674669,0,1341920,122245645,23117,253330
2017-12-08,1075558223,3399841156,552929,0,1327994,121653262,5765,133782
2017-12-09,1011164634,3302959355,359641,0,1399994,110631755,4154,71391
2017-12-10,1012709016,3307572374,328747,0,1356654,112829940,6890,68238
2017-12-11,1127919501,3389230500,586508,0,1504976,122964955,4764,67686
2017-12-12,1111929023,3437674438,604404,0,1497359,124788597,14195,213534
2017-12-13,1123150984,3465441396,662850,0,1514222,126902396,19092,132359
2017-12-14,1122254943,3438186167,627381,0,1441239,120126227,17981,228682
2017-12-15,1181595968,3388637815,587586,0,1471813,118189543,11162,82373
2017-12-16,1049548700,3275253467,400553,0,1345522,110696131,14468,130851
2017-12-17,976293037,3215619053,358239,0,1240744,108491191,14986,46188
2017-12-18,1093670156,3377259005,662391,0,1292251,113365021,14729,53413
2017-12-19,1105939995,3384147422,622726,0,1392322,111490732,16047,174217
2017-12-20,1120740421,3452473850,3315833,0,1652212,112469059,64587,60673
2017-12-21,1161837395,3564078362,5864941,0,1705530,111766631,106547,59949
2017-12-22,1048807811,3352008308,5919752,0,1674202,107645012,108846,382394
2017-12-23,991916592,3256434002,5571301,0,1751806,100617920,107303,450580
2017-12-24,1000452865,3136513065,5467347,0,1712703,107156467,116947,2044279
2017-12-25,1003234062,3046561038,5346708,0,2028608,104695090,111948,1054895
2017-12-26,1060887089,3225784714,5249955,0,2306341,104907393,94076,1223376
2017-12-27,1082961442,3317529782,5292132,0,2582284,97461042,83503,1567437
2017-12-28,1084197838,3389220966,5376122,0,2584704,97091878,81709,2195280
2017-12-29,1082127608,3390242894,5399569,0,2439934,95705738,87955,4448130
2017-12-30,1030777685,3256655173,5203881,0,2369188,91990113,86410,5346429
2017-12-31,1034076740,3208551324,5311693,0,2292630,89368527,83434,3915748
2018-01-01,1013045008,3101930804,5244689,0,2258482,95878568,82555,1478210
2018-01-02,1096021704,3377191512,5492175,0,2642642,100442645,91698,2389234
2018-01-03,1114875333,3500644227,5634933,0,2621832,99610991,87668,2439349
2018-01-04,1114336623,3458966394,5818051,0,2642804,110627237,94512,2823021
2018-01-05,1133056209,3506087834,6084405,0,2436735,104467222,98282,2152613
2018-01-06,1024114381,3357058956,5617606,0,2326572,89934918,95449,696573
