date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-11-21,1391224912,5255818038,920591,23893,6169883,297154631,347342,247580
2017-11-22,1530241225,5229551131,909200,43876,6598169,281688387,322323,545114
2017-11-23,1634319089,5154446045,755249,36152,4749974,272458642,303659,407874
2017-11-24,1789535550,5101764067,725072,14966,5636778,264009487,288293,130907
2017-11-25,1380835169,4830547895,553925,25728,4095844,258196509,245058,231176
2017-11-26,1292362883,4804499529,521261,26413,3000171,250731453,234266,427699
2017-11-27,1387991256,5101761098,705846,72112,5106467,269032169,315063,875599
2017-11-28,1374861859,5116150074,738313,77627,5119766,278575493,319306,825634
2017-11-29,1411215600,5236509401,742632,58405,5632469,295635847,310258,715977
2017-11-30,1429644795,5229854998,750014,40074,5546792,299469178,297865,658362
2017-12-01,1446157387,5225002213,737744,55719,4052648,293091849,270766,1041749
2017-12-02,1709229843,4975342841,571854,40460,4646114,270614459,254552,644900
2017-12-03,1601180417,4883026916,527764,48928,3895819,264546099,250339,818507
2017-12-04,1433496081,5103832919,732470,48941,5287677,296049117,333786,2934627
2017-12-05,1465558862,5098498893,783594,33420,5389887,272566956,304416,543418
2017-12-06,1446268220,5202485079,776808,35266,5335805,255084580,280322,598276
2017-12-07,1560636897,5343362645,744284,47784,5708288,246153296,304141,875567
2017-12-08,1653331737,5445855981,827654,57770,5431339,250040836,259909,468600
2017-12-09,1582952292,5292265544,524071,34422,3669171,237301498,235127,208820
2017-12-10,1519729622,5217466216,513701,35141,3405661,225930169,254592,165986
2017-12-11,1636503795,5577498523,697004,49822,5291152,246944950,335403,317386
2017-12-12,1655238300,5610649273,737474,74892,5109724,245912816,318558,867425
2017-12-13,1699622476,5724659670,824114,51253,4998073,255454184,323020,560844
2017-12-14,2049441053,5771262324,768215,66452,4792430,254807842,274035,766627
2017-12-15,2226967663,5690519423,1104451,21735,3667751,249731742,159367,124447
2017-12-16,2317029830,5572559981,870279,39515,2655384,225536934,137037,588651
2017-12-17,1692330648,5408232911,817235,15949,2595092,219998751,176499,344095
2017-12-18,1729430541,5651297674,808362,30909,5266293,246397573,383308,444304
2017-12-19,1704902214,5619069488,809152,36889,6452355,254379820,347276,529511
2017-12-20,1682735055,5661792911,3631106,28077,4764969,262394232,543881,420116
2017-12-21,1721406488,5655904276,6455079,18454,4578171,267836741,693979,572284
2017-12-22,1674960903,5584959270,6274616,30897,4496953,251095356,648423,1872787
2017-12-23,1615420363,5250065805,6157576,24140,3439118,235986093,603954,1397884
2017-12-24,1549401509,5134089017,5980933,29536,3009114,229470155,606759,6174417
2017-12-25,1538900482,5014680035,5902967,30399,3603379,230479400,627123,4605170
2017-12-26,1646099837,5241884863,5846120,51424,4309370,234914718,588980,6100756
2017-12-27,1671148309,5452602531,5864633,49960,4559661,235428523,580001,7566431
2017-12-28,1600272558,5499246527,5955881,61744,4608165,244838525,582792,9697569
2017-12-29,1976609432,5440409011,5891361,191432,4881944,248664403,574696,13330466
2017-12-30,1579038326,5165086735,5631179,305610,3850680,231917293,537762,12264073
2017-12-31,1541444549,5115393781,5677536,212495,3468992,222911572,521875,10377437
2018-01-01,1464373197,5017720845,5596324,291134,3194199,214418524,516196,9002488
2018-01-02,1762410177,5234425084,6026726,163797,4565455,229923728,584885,10287990
2018-01-03,2136031912,5555231069,6061651,314178,5335314,236406855,598404,12650155
2018-01-04,2227263607,5512581961,6201870,221375,6792424,224558447,596247,10277562
2018-01-05,1939669418,5613969388,6309375,217759,7454798,221068748,607293,9079702
2018-01-06,1587169410,5520157370,5986278,88185,6875203,224436832,572263,3958743
2018-01-07,1659092019,5468469533,5642221,89446,6779601,225023666,553716,3563034
2018-01-08,1817246814,5810246170,6066538,87591,6075077,240158134,638315,3175785
2018-01-09,1640443938,5728087825,6096181,46351,4717886,247833851,648054,2085861
2018-01-10,1779423845,5800816171,6140349,39694,4517489,248402841,613760,1757990
2018-01-11,1789035874,5786546187,3061527,53584,4576782,255411442,408805,2494080
2018-01-12,1725411549,5865096827,641686,56528,4664958,249435644,263591,1990817
2018-01-13,1613398743,5547201224,490779,39567,3376297,233310725,222843,568971
2018-01-14,1609934756,5583627045,511967,33950,2761391,234955975,242148,989181
2018-01-15,1809267021,6051881586,671416,55245,3053842,262615400,310729,1641796
2018-01-16,1785307096,6077866324,723945,48575,3947922,267747060,267289,1482539
2018-01-17,1810426840,6048949754,686350,65049,6795587,273586504,229467,1353334
2018-01-18,1955237372,6042580319,666656,29636,4964419,275151071,229624,677021
2018-01-19,1957120353,5788796408,639410,34530,3335484,250438001,262810,906111
2018-01-20,1824285706,5412932478,486839,17647,3955710,241118179,312956,470136
2018-01-21,1653769288,5342057547,467811,28911,3420138,245587805,282547,833938
2018-01-22,1820203718,5749860540,675643,21665,6116118,279847734,372133,520349
2018-01-23,1791917404,5729094676,723038,147714,11123789,293092742,360815,551868
2018-01-24,1788010626,5732866598,722447,191454,11558019,290151366,395431,573581
