date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-07-30,1140923132,2320642698,887349,0,886551,164812727,46424,165878
2017-07-31,1185480970,2504561636,1618367,0,912059,179712789,31016,2475
2017-08-01,1190861992,2780989115,1881104,0,1001895,178882407,16673,374
2017-08-02,1211481927,2667223331,1636418,0,1033369,167715306,10122,3428
2017-08-03,1246802986,2662071285,1647345,0,695326,164065372,10139,13346
2017-08-04,1193695150,2608745658,1678192,0,703150,160389421,10899,172291
2017-08-05,1134415226,2300422607,818385,0,684003,147958280,10586,23959
2017-08-06,1101849716,2277359126,802040,0,678537,156565233,11222,21554
2017-08-07,1174911631,2894492896,1750185,0,1342927,153035900,12760,68723
2017-08-08,1153039553,2581659193,1756411,0,996406,96517439,11940,50921
2017-08-09,1123889366,2516527149,1982653,0,727391,102152265,12134,74172
2017-08-10,1117549762,2832977528,2052031,0,785113,150209577,8107,137449
2017-08-11,1055166876,2767314258,1788451,0,759888,157043855,8028,126166
2017-08-12,1011926683,2557732919,619350,0,658552,154241579,8846,107895
2017-08-13,1055502814,2455053726,651130,0,755196,155590731,13603,190803
2017-08-14,1090914153,2795307336,1685057,0,831829,167749545,14051,175832
2017-08-15,1078934487,2890848596,2232728,0,858215,161241230,9014,45921
2017-08-16,1237818169,2944034130,2185538,0,831472,156644696,8993,245526
2017-08-17,1322159657,2926247776,1940226,0,798061,151854526,8503,12375
2017-08-18,1238228397,2854546035,1431902,0,709287,159831155,6504,18108
2017-08-19,1165295100,2489996931,718778,0,683251,131035647,4219,108387
2017-08-20,1116800485,2492609819,736640,0,667960,133620629,4221,265145
2017-08-21,1482687224,2906036740,1368488,0,737705,145958898,10541,153443
2017-08-22,1243126559,2984677388,1658116,0,769859,149792541,21218,135025
2017-08-23,1211336980,2915480734,1914408,0,649793,153064014,16712,124764
2017-08-24,1360564595,2820410037,1479269,0,788639,148266874,16426,328199
2017-08-25,1216117554,2830761090,1509738,0,1189136,121899381,17818,117338
2017-08-26,1219236025,2873134053,821248,0,3229240,121685189,15972,147210
2017-08-27,1133667897,2625707526,805329,0,2284784,120361537,17348,16691
2017-08-28,1214073198,2760656521,1637561,0,1954615,133018913,19099,985891
2017-08-29,1241913965,2888557960,1805038,0,2210403,136865140,14911,1271545
2017-08-30,1251243514,2683746979,1770248,0,2103746,141493392,33315,854314
2017-08-31,1372188650,2729531149,1744497,0,2719820,132987432,25291,2290478
2017-09-01,1153722889,2728843317,1527352,0,3031432,140091011,34999,1150678
2017-09-02,1046148767,2451523447,947747,0,3267312,123353776,35736,4241584
2017-09-03,1023191874,2433099726,970709,0,3051224,121062064,37465,3053496
2017-09-04,1670982289,2685263563,1556880,0,2961901,131705890,38410,5019735
2017-09-05,1316882460,2902185945,2156791,0,1785250,139232239,37599,3033281
2017-09-06,1380033945,3039765750,2131262,0,1596503,145446281,38713,2599863
2017-09-07,1438696071,2844837582,1638381,0,2027083,140345407,36533,2511026
2017-09-08,1489098732,2848184574,1845863,0,2609501,138029565,16036,2163213
2017-09-09,1192722088,2487582924,1080682,0,2184287,119210197,6049,3114125
2017-09-10,1036295316,2456981923,1092721,0,1101624,120045725,6403,2339433
2017-09-11,1276974126,2769423947,2124065,0,1754758,131808249,7256,3848235
2017-09-12,1260984304,2810184883,2104963,0,2348202,128887372,7983,3037821
2017-09-13,1425252393,2838579692,2283752,0,2559829,122970519,9424,4709733
